root,guest_guess,size,mode,path
Assets/GeneratedSpriteLibrary,Guest07_LordAmbroseVeil,1536x1024,RGBA,Assets/GeneratedSpriteLibrary/LordAmbroseVeil/_ContactSheets/LordAmbroseVeil_expanded_sheet_01_alpha.png
Assets/GeneratedSpriteLibrary,Guest07_LordAmbroseVeil,1536x1024,RGB,Assets/GeneratedSpriteLibrary/LordAmbroseVeil/_ContactSheets/LordAmbroseVeil_expanded_sheet_01_chroma.png
Assets/GeneratedSpriteLibrary,Guest07_LordAmbroseVeil,1536x1024,RGBA,Assets/GeneratedSpriteLibrary/LordAmbroseVeil/_ContactSheets/LordAmbroseVeil_expanded_sheet_02_alpha.png
Assets/GeneratedSpriteLibrary,Guest07_LordAmbroseVeil,1536x1024,RGB,Assets/GeneratedSpriteLibrary/LordAmbroseVeil/_ContactSheets/LordAmbroseVeil_expanded_sheet_02_chroma.png
Assets/GeneratedSpriteLibrary,Guest07_LordAmbroseVeil,1536x1024,RGBA,Assets/GeneratedSpriteLibrary/LordAmbroseVeil/_ContactSheets/LordAmbroseVeil_furniture_overlay_sheet_01_alpha.png
Assets/GeneratedSpriteLibrary,Guest07_LordAmbroseVeil,1536x1024,RGB,Assets/GeneratedSpriteLibrary/LordAmbroseVeil/_ContactSheets/LordAmbroseVeil_furniture_overlay_sheet_01_chroma.png
Assets/GeneratedSpriteLibrary,Guest07_LordAmbroseVeil,1254x1254,RGBA,Assets/GeneratedSpriteLibrary/LordAmbroseVeil/_ContactSheets/LordAmbroseVeil_hurried_sheet_01_alpha.png
Assets/GeneratedSpriteLibrary,Guest07_LordAmbroseVeil,1254x1254,RGB,Assets/GeneratedSpriteLibrary/LordAmbroseVeil/_ContactSheets/LordAmbroseVeil_hurried_sheet_01_chroma.png
Assets/GeneratedSpriteLibrary,Guest07_LordAmbroseVeil,1536x1024,RGBA,Assets/GeneratedSpriteLibrary/LordAmbroseVeil/_ContactSheets/LordAmbroseVeil_panic_reactions_sheet_02_alpha.png
Assets/GeneratedSpriteLibrary,Guest07_LordAmbroseVeil,1536x1024,RGB,Assets/GeneratedSpriteLibrary/LordAmbroseVeil/_ContactSheets/LordAmbroseVeil_panic_reactions_sheet_02_chroma.png
Assets/GeneratedSpriteLibrary,Guest07_LordAmbroseVeil,724x678,RGBA,Assets/GeneratedSpriteLibrary/LordAmbroseVeil/_ContactSheets/LordAmbroseVeil_reference_locked_panic_166x297_contact_sheet.png
Assets/GeneratedSpriteLibrary,Guest07_LordAmbroseVeil,1254x1254,RGBA,Assets/GeneratedSpriteLibrary/LordAmbroseVeil/_ContactSheets/LordAmbroseVeil_reference_locked_panic_reaction_alpha.png
Assets/GeneratedSpriteLibrary,Guest07_LordAmbroseVeil,1254x1254,RGB,Assets/GeneratedSpriteLibrary/LordAmbroseVeil/_ContactSheets/LordAmbroseVeil_reference_locked_panic_reaction_chroma.png
Assets/GeneratedSpriteLibrary,Guest07_LordAmbroseVeil,1254x1254,RGBA,Assets/GeneratedSpriteLibrary/LordAmbroseVeil/_ContactSheets/LordAmbroseVeil_reference_locked_panic_running_alpha.png
Assets/GeneratedSpriteLibrary,Guest07_LordAmbroseVeil,1254x1254,RGB,Assets/GeneratedSpriteLibrary/LordAmbroseVeil/_ContactSheets/LordAmbroseVeil_reference_locked_panic_running_chroma.png
Assets/GeneratedSpriteLibrary,Guest07_LordAmbroseVeil,1536x1024,RGBA,Assets/GeneratedSpriteLibrary/LordAmbroseVeil/_ContactSheets/LordAmbroseVeil_sprite_library_sheet_01_alpha.png
Assets/GeneratedSpriteLibrary,Guest07_LordAmbroseVeil,1536x1024,RGB,Assets/GeneratedSpriteLibrary/LordAmbroseVeil/_ContactSheets/LordAmbroseVeil_sprite_library_sheet_01_chroma.png
Assets/GeneratedSpriteLibrary,Guest07_LordAmbroseVeil,720x490,RGBA,Assets/GeneratedSpriteLibrary/LordAmbroseVeil/_ContactSheets/LordAmbroseVeil_transition_to_sitting_panic_sweat_original_palette_compare.png
Assets/GeneratedSpriteLibrary,Guest07_LordAmbroseVeil,1254x1254,RGBA,Assets/GeneratedSpriteLibrary/LordAmbroseVeil/_ContactSheets/LordAmbroseVeil_transition_to_sitting_panic_sweat_sheet_01_alpha.png
Assets/GeneratedSpriteLibrary,Guest07_LordAmbroseVeil,1254x1254,RGB,Assets/GeneratedSpriteLibrary/LordAmbroseVeil/_ContactSheets/LordAmbroseVeil_transition_to_sitting_panic_sweat_sheet_01_chroma.png
Assets/GeneratedSpriteLibrary,Guest07_LordAmbroseVeil,1254x1254,RGBA,Assets/GeneratedSpriteLibrary/LordAmbroseVeil/_ContactSheets/LordAmbroseVeil_transition_to_sitting_sheet_01_alpha.png
Assets/GeneratedSpriteLibrary,Guest07_LordAmbroseVeil,1254x1254,RGB,Assets/GeneratedSpriteLibrary/LordAmbroseVeil/_ContactSheets/LordAmbroseVeil_transition_to_sitting_sheet_01_chroma.png
Assets/GeneratedSpriteLibrary,Guest07_LordAmbroseVeil,1254x1254,RGBA,Assets/GeneratedSpriteLibrary/LordAmbroseVeil/_ContactSheets/LordAmbroseVeil_walking_sheet_01_alpha.png
Assets/GeneratedSpriteLibrary,Guest07_LordAmbroseVeil,1254x1254,RGB,Assets/GeneratedSpriteLibrary/LordAmbroseVeil/_ContactSheets/LordAmbroseVeil_walking_sheet_01_chroma.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,494x503,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/DiningRoomChair/MadameCoralieThread_dining_room_chair_eating_01.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,502x508,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/DiningRoomChair/MadameCoralieThread_dining_room_chair_startled_01.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,487x482,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/DiningRoomChair/MadameCoralieThread_dining_room_chair_startled_02.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,487x482,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/DiningRoomChair/MadameCoralieThread_dining_room_chair_startled_02_originalstyle_01.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,487x482,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/DiningRoomChair/drawing_room_watercolor_pencil/MadameCoralieThread_dining_room_chair_startled_02_drawingroom_watercolorpencil_01.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,518x481,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/DrawingRoomCouch/MadameCoralieThread_drawing_room_couch_cover_face_01.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,514x478,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/DrawingRoomCouch/MadameCoralieThread_drawing_room_couch_cover_face_02.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,514x478,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/DrawingRoomCouch/MadameCoralieThread_drawing_room_couch_cover_face_02_originalstyle_01.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,534x491,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/DrawingRoomCouch/MadameCoralieThread_drawing_room_couch_shocked_01.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,514x478,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/DrawingRoomCouch/drawing_room_watercolor_pencil/MadameCoralieThread_drawing_room_couch_cover_face_02_drawingroom_watercolorpencil_01.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,246x526,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/Idle/MadameCoralieThread_idle_front_neutral_01.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,324x540,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/Idle/MadameCoralieThread_idle_tense_three_quarter_01.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,305x529,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/Idle/MadameCoralieThread_idle_tense_three_quarter_02.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,305x529,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/Idle/MadameCoralieThread_idle_tense_three_quarter_02_originalstyle_01.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,305x529,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/Idle/drawing_room_watercolor_pencil/MadameCoralieThread_idle_tense_three_quarter_02_drawingroom_watercolorpencil_01.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,327x516,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/Panic/MadameCoralieThread_panic_cover_face_recoil_01.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,339x546,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/Panic/MadameCoralieThread_panic_scream_hands_up_01.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,349x530,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/Panic/MadameCoralieThread_panic_scream_hands_up_02.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,349x530,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/Panic/MadameCoralieThread_panic_scream_hands_up_02_originalstyle_01.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,349x530,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/Panic/drawing_room_watercolor_pencil/MadameCoralieThread_panic_scream_hands_up_02_drawingroom_watercolorpencil_01.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,166x297,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/Panic/reference_locked_panic_166x297/MadameCoralieThread_reference_locked_panic_01_startled_recoil_166x297.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,166x297,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/Panic/reference_locked_panic_166x297/MadameCoralieThread_reference_locked_panic_02_hands_near_face_166x297.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,166x297,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/Panic/reference_locked_panic_166x297/MadameCoralieThread_reference_locked_panic_03_cover_face_cower_166x297.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,166x297,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/Panic/reference_locked_panic_166x297/MadameCoralieThread_reference_locked_panic_04_braced_defensive_166x297.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,166x297,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/Panic/reference_locked_panic_166x297/MadameCoralieThread_reference_locked_panic_05_run_left_166x297.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,166x297,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/Panic/reference_locked_panic_166x297/MadameCoralieThread_reference_locked_panic_06_run_right_166x297.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,166x297,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/Panic/reference_locked_panic_166x297/MadameCoralieThread_reference_locked_panic_07_turnaround_166x297.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,166x297,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/Panic/reference_locked_panic_166x297/MadameCoralieThread_reference_locked_panic_08_run_start_166x297.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,586x567,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/Shaking/MadameCoralieThread_shaking_seated_panic_01.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,586x567,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/Shaking/MadameCoralieThread_shaking_seated_panic_02.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,586x567,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/Shaking/MadameCoralieThread_shaking_seated_panic_03.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,586x567,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/Shaking/MadameCoralieThread_shaking_seated_panic_04.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,586x567,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/Shaking/MadameCoralieThread_shaking_seated_panic_05.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,586x567,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/Shaking/MadameCoralieThread_shaking_seated_panic_06.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,433x614,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/Shaking/MadameCoralieThread_shaking_standing_panic_01.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,433x614,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/Shaking/MadameCoralieThread_shaking_standing_panic_02.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,433x614,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/Shaking/MadameCoralieThread_shaking_standing_panic_03.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,433x614,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/Shaking/MadameCoralieThread_shaking_standing_panic_04.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,433x614,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/Shaking/MadameCoralieThread_shaking_standing_panic_05.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,433x614,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/Shaking/MadameCoralieThread_shaking_standing_panic_06.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,482x468,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/Sitting/MadameCoralieThread_sitting_idle_plain_01.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,503x488,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/Sitting/MadameCoralieThread_sitting_tense_hands_clasped_01.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,502x483,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/Sitting/MadameCoralieThread_sitting_tense_hands_clasped_02.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,502x483,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/Sitting/MadameCoralieThread_sitting_tense_hands_clasped_02_originalstyle_01.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,502x483,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/Sitting/drawing_room_watercolor_pencil/MadameCoralieThread_sitting_tense_hands_clasped_02_drawingroom_watercolorpencil_01.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,262x528,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/Surprised/MadameCoralieThread_surprised_front_startled_01.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,482x552,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/Surprised/MadameCoralieThread_surprised_hand_to_chest_01.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,465x538,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/Surprised/MadameCoralieThread_surprised_hand_to_chest_02.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,465x538,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/Surprised/MadameCoralieThread_surprised_hand_to_chest_02_originalstyle_01.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,465x538,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/Surprised/drawing_room_watercolor_pencil/MadameCoralieThread_surprised_hand_to_chest_02_drawingroom_watercolorpencil_01.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,586x567,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/Sweating/MadameCoralieThread_sweating_seated_panic_01.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,586x567,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/Sweating/MadameCoralieThread_sweating_seated_panic_02.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,586x567,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/Sweating/MadameCoralieThread_sweating_seated_panic_03.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,586x567,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/Sweating/MadameCoralieThread_sweating_seated_panic_04.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,586x567,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/Sweating/MadameCoralieThread_sweating_seated_panic_05.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,586x567,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/Sweating/MadameCoralieThread_sweating_seated_panic_06.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,433x614,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/Sweating/MadameCoralieThread_sweating_standing_panic_01.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,433x614,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/Sweating/MadameCoralieThread_sweating_standing_panic_02.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,433x614,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/Sweating/MadameCoralieThread_sweating_standing_panic_03.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,433x614,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/Sweating/MadameCoralieThread_sweating_standing_panic_04.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,433x614,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/Sweating/MadameCoralieThread_sweating_standing_panic_05.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,433x614,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/Sweating/MadameCoralieThread_sweating_standing_panic_06.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,426x622,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/TransitionToSitting/drawing_room_watercolor_pencil/MadameCoralieThread_transition_to_sitting_01_drawingroom_watercolorpencil_01.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,466x591,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/TransitionToSitting/drawing_room_watercolor_pencil/MadameCoralieThread_transition_to_sitting_02_drawingroom_watercolorpencil_01.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,461x588,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/TransitionToSitting/drawing_room_watercolor_pencil/MadameCoralieThread_transition_to_sitting_03_drawingroom_watercolorpencil_01.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,438x596,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/TransitionToSitting/drawing_room_watercolor_pencil/MadameCoralieThread_transition_to_sitting_04_drawingroom_watercolorpencil_01.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,431x626,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/TransitionToSitting/panic_sweat_drawing_room_watercolor_pencil/MadameCoralieThread_transition_to_sitting_panic_sweat_01_drawingroom_watercolorpencil_01.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,450x558,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/TransitionToSitting/panic_sweat_drawing_room_watercolor_pencil/MadameCoralieThread_transition_to_sitting_panic_sweat_02_drawingroom_watercolorpencil_01.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,461x564,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/TransitionToSitting/panic_sweat_drawing_room_watercolor_pencil/MadameCoralieThread_transition_to_sitting_panic_sweat_03_drawingroom_watercolorpencil_01.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,471x578,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/TransitionToSitting/panic_sweat_drawing_room_watercolor_pencil/MadameCoralieThread_transition_to_sitting_panic_sweat_04_drawingroom_watercolorpencil_01.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,431x626,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/TransitionToSitting/panic_sweat_original_palette_watercolor_pencil/MadameCoralieThread_transition_to_sitting_panic_sweat_01_originalpalette_watercolorpencil_01.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,450x558,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/TransitionToSitting/panic_sweat_original_palette_watercolor_pencil/MadameCoralieThread_transition_to_sitting_panic_sweat_02_originalpalette_watercolorpencil_01.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,461x564,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/TransitionToSitting/panic_sweat_original_palette_watercolor_pencil/MadameCoralieThread_transition_to_sitting_panic_sweat_03_originalpalette_watercolorpencil_01.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,471x578,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/TransitionToSitting/panic_sweat_original_palette_watercolor_pencil/MadameCoralieThread_transition_to_sitting_panic_sweat_04_originalpalette_watercolorpencil_01.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,281x473,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/Transitions/MadameCoralieThread_transition_stand_to_sit_01.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,258x398,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/Transitions/MadameCoralieThread_transition_stand_to_sit_02.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,414x421,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/Transitions/MadameCoralieThread_transition_stand_to_sit_03.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,460x452,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/Transitions/MadameCoralieThread_transition_stand_to_sit_04.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,378x605,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/Walking/MadameCoralieThread_walk_front_hurried_left_01.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,378x605,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/Walking/MadameCoralieThread_walk_front_hurried_left_01_originalstyle_01.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,431x595,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/Walking/MadameCoralieThread_walk_front_hurried_right_01.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,431x595,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/Walking/MadameCoralieThread_walk_front_hurried_right_01_originalstyle_01.png
Assets/GeneratedSpriteLibrary,Guest08_MadameCoralieThread,303x647,RGBA,Assets/GeneratedSpriteLibrary/MadameCoralieThread/Walking/MadameCoralieThread_walk_front_step_left_01.png
